Geo Code,Geo Name,Line Number
462082614,826.14,15424
462082702,827.02,15435
462082703,827.03,15446
462082704,827.04,15457
462082803,828.03,15468
462082804,828.04,15479
462082805,828.05,15490
462082806,828.06,15501
462082900,829,15512
462083001,830.01,15523
462083003,830.03,15534
462083004,830.04,15545
462083103,831.03,15556
462083104,831.04,15567
462083105,831.05,15578
462083107,831.07,15589
462083108,831.08,15600
462083109,831.09,15611
462083300,833,15622
462083400,834,15633
462085001,850.01,15644
462085003,850.03,15655
462085004,850.04,15666
462085005,850.05,15677
462085100,851,15688
462085201,852.01,15699
462085202,852.02,15710
462085302,853.02,15721
462085303,853.03,15732
462085304,853.04,15743
462085401,854.01,15754
462085402,854.02,15765
462085501,855.01,15776
462085503,855.03,15787
462085504,855.04,15798
462085600,856,15809
462085701,857.01,15820
462085702,857.02,15831
462085706,857.06,15842
462085707,857.07,15853
462085708,857.08,15864
462085709,857.09,15875
462085710,857.1,15886
462085711,857.11,15897
462085712,857.12,15908
462085801,858.01,15919
462085802,858.02,15930
462085804,858.04,15941
462085805,858.05,15952
462085900,859,15963
462086001,860.01,15974
462086002,860.02,15985
462086100,861,15996
462086200,862,16007
462086301,863.01,16018
462086302,863.02,16029
462086400,864,16040
462086500,865,16051
462086600,866,16062
462086700,867,16073
462086801,868.01,16084
462086802,868.02,16095
462086900,869,16106
462087001,870.01,16117
462087002,870.02,16128
462087101,871.01,16139
462087102,871.02,16150
462087200,872,16161
462087301,873.01,16172
462087302,873.02,16183
462087400,874,16194
462087500,875,16205
462087601,876.01,16216
462087604,876.04,16227
462087605,876.05,16238
462087606,876.06,16249
462087607,876.07,16260
462087701,877.01,16271
462087702,877.02,16282
462087800,878,16293
462087901,879.01,16304
462087902,879.02,16315
462088000,880,16326
462088101,881.01,16337
462088102,881.02,16348
462088200,882,16359
462088300,883,16370
462088401,884.01,16381
462088402,884.02,16392
462088500,885,16403
462088601,886.01,16414
462088602,886.02,16425
462088603,886.03,16436
462088703,887.03,16447
462088704,887.04,16458
462088705,887.05,16469
462088706,887.06,16480
462088801,888.01,16491
462088802,888.02,16502
462088803,888.03,16513
462088901,889.01,16524
462088902,889.02,16535
462088903,889.03,16546
462090000,900,16557
462090101,901.01,16568
462090102,901.02,16579
462090103,901.03,16590
462090200,902,16601
462090301,903.01,16612
462090304,903.04,16623
462090305,903.05,16634
462090308,903.08,16645
462090309,903.09,16656
462090310,903.1,16667
462090311,903.11,16678
462090312,903.12,16689
462090313,903.13,16700
462090314,903.14,16711
462090402,904.02,16722
462090403,904.03,16733
462090404,904.04,16744
462090405,904.05,16755
462090406,904.06,16766
462092601,926.01,16777
462092602,926.02,16788
462092901,929.01,16799
462092902,929.02,16810
462093002,930.02,16821
462093003,930.03,16832
462093004,930.04,16843
462100000,1000,16854
462100100,1001,16865
462100200,1002,16876
462100300,1003,16887
462100400,1004,16898
462100500,1005,16909
462100600,1006,16920
462200100,2001,16931
462200200,2002,16942
462200400,2004,16953
462200500,2005,16964
462200700,2007,16975
462200800,2008,16986
462200900,2009,16997
462201100,2011,17008
462201200,2012,17019
462201300,2013,17030
462201400,2014,17041
462201500,2015,17052
462210000,2100,17063
462210100,2101,17074
462210200,2102,17085
462210300,2103,17096
462220000,2200,17107
462220100,2201,17118
462220200,2202,17129
462220300,2203,17140
462220400,2204,17151
462220500,2205,17162
462220600,2206,17173
462220700,2207,17184
462230000,2300,17195
462230100,2301,17206
462230200,2302,17217
462230400,2304,17228
462240000,2400,17239
462240100,2401,17250
462240200,2402,17261
505,Ottawa - Gatineau,17272
505000101,1.01,17283
505000104,1.04,17294
505000105,1.05,17305
505000106,1.06,17316
505000107,1.07,17327
505000108,1.08,17338
505000201,2.01,17349
505000202,2.02,17360
505000204,2.04,17371
505000205,2.05,17382
505000206,2.06,17393
505000300,3,17404
505000400,4,17415
505000500,5,17426
505000600,6,17437
505000701,7.01,17448
505000702,7.02,17459
505000703,7.03,17470
505000800,8,17481
505000900,9,17492
505001000,10,17503
505001101,11.01,17514
505001103,11.03,17525
505001104,11.04,17536
505001200,12,17547
505001300,13,17558
505001400,14,17569
505001500,15,17580
505001600,16,17591
505001700,17,17602
505001800,18,17613
505001900,19,17624
505002001,20.01,17635
505002002,20.02,17646
505002100,21,17657
505002200,22,17668
505002301,23.01,17679
505002302,23.02,17690
505002400,24,17701
505002500,25,17712
505002600,26,17723
505002700,27,17734
505002800,28,17745
505002900,29,17756
505003000,30,17767
505003100,31,17778
505003201,32.01,17789
505003202,32.02,17800
505003301,33.01,17811
505003302,33.02,17822
505003400,34,17833
505003500,35,17844
505003600,36,17855
505003700,37,17866
505003800,38,17877
505003900,39,17888
505004000,40,17899
505004100,41,17910
505004200,42,17921
505004300,43,17932
505004400,44,17943
505004500,45,17954
505004600,46,17965
505004700,47,17976
505004800,48,17987
505004900,49,17998
505005100,51,18009
505005200,52,18020
505005300,53,18031
505005400,54,18042
505005500,55,18053
505005600,56,18064
505005700,57,18075
505005800,58,18086
505005900,59,18097
505006000,60,18108
505006100,61,18119
505006201,62.01,18130
505006202,62.02,18141
505010000,100,18152
505010100,101,18163
505010200,102,18174
505010300,103,18185
505010400,104,18196
505011000,110,18207
505012001,120.01,18218
505012002,120.02,18229
505012003,120.03,18240
505012101,121.01,18251
505012102,121.02,18262
505012201,122.01,18273
505012202,122.02,18284
505012203,122.03,18295
505012301,123.01,18306
505012302,123.02,18317
505012401,124.01,18328
505012402,124.02,18339
505012403,124.03,18350
505012404,124.04,18361
505012501,125.01,18372
505012502,125.02,18383
505012503,125.03,18394
505012504,125.04,18405
505012505,125.05,18416
505012506,125.06,18427
505012507,125.07,18438
505012508,125.08,18449
505012509,125.09,18460
505012603,126.03,18471
505012604,126.04,18482
505012605,126.05,18493
505012606,126.06,18504
505012700,127,18515
505013001,130.01,18526
505013002,130.02,18537
505013101,131.01,18548
505013102,131.02,18559
505013200,132,18570
505013300,133,18581
505013400,134,18592
505013501,135.01,18603
505013502,135.02,18614
505013503,135.03,18625
505013601,136.01,18636
505013602,136.02,18647
505013702,137.02,18658
505013703,137.03,18669
505013704,137.04,18680
505013705,137.05,18691
505013800,138,18702
505013900,139,18713
505014003,140.03,18724
505014004,140.04,18735
505014005,140.05,18746
505014006,140.06,18757
505014007,140.07,18768
505014104,141.04,18779
505014105,141.05,18790
505014108,141.08,18801
505014109,141.09,18812
505014110,141.1,18823
505014111,141.11,18834
505014112,141.12,18845
505014113,141.13,18856
505014114,141.14,18867
505014115,141.15,18878
505015103,151.03,18889
505015104,151.04,18900
505015105,151.05,18911
505015106,151.06,18922
505015107,151.07,18933
505015108,151.08,18944
505015109,151.09,18955
505016002,160.02,18966
505016003,160.03,18977
505016004,160.04,18988
505016005,160.05,18999
505016006,160.06,19010
505016007,160.07,19021
505016009,160.09,19032
505016010,160.1,19043
505016011,160.11,19054
505016103,161.03,19065
505016104,161.04,19076
505016105,161.05,19087
505016106,161.06,19098
505016201,162.01,19109
505016202,162.02,19120
505017001,170.01,19131
505017003,170.03,19142
505017004,170.04,19153
505017005,170.05,19164
505017008,170.08,19175
505017009,170.09,19186
505017010,170.1,19197
505017011,170.11,19208
505017012,170.12,19219
505017013,170.13,19230
505017103,171.03,19241
505017105,171.05,19252
505017106,171.06,19263
505017107,171.07,19274
505017109,171.09,19285
505017110,171.1,19296
505018001,180.01,19307
505018002,180.02,19318
505018101,181.01,19329
505018102,181.02,19340
505018200,182,19351
505018300,183,19362
505018400,184,19373
505019001,190.01,19384
505019002,190.02,19395
505019101,191.01,19406
505019102,191.02,19417
505020001,200.01,19428
505020002,200.02,19439
505020100,201,19450
505030000,300,19461
505030100,301,19472
505030200,302,19483
505040000,400,19494
505050000,500,19505
505050100,501,19516
505050200,502,19527
505050300,503,19538
505050401,504.01,19549
505050403,504.03,19560
505050404,504.04,19571
505050405,504.05,19582
505050500,505,19593
505050600,506,19604
505050700,507,19615
505050800,508,19626
505050900,509,19637
505051001,510.01,19648
505051002,510.02,19659
505051101,511.01,19670
505051102,511.02,19681
505060000,600,19692
505060101,601.01,19703
505060102,601.02,19714
505060103,601.03,19725
505060201,602.01,19736
505060202,602.02,19747
505060203,602.03,19758
505061001,610.01,19769
505061002,610.02,19780
505061100,611,19791
505061201,612.01,19802
505061202,612.02,19813
505061301,613.01,19824
505061303,613.03,19835
505061304,613.04,19846
505061305,613.05,19857
505062001,620.01,19868
505062003,620.03,19879
505062004,620.04,19890
505063001,630.01,19901
505063002,630.02,19912
505063100,631,19923
505070001,700.01,19934
505070003,700.03,19945
505070004,700.04,19956
505071001,710.01,19967
505071002,710.02,19978
505071100,711,19989
505071200,712,20000
505080000,800,20011
505081001,810.01,20022
505081002,810.02,20033
505081101,811.01,20044
505081102,811.02,20055
505082000,820,20066
505082101,821.01,20077
505082102,821.02,20088
505082202,822.02,20099
505082203,822.03,20110
505082205,822.05,20121
505082206,822.06,20132
505084000,840,20143
505084103,841.03,20154
505084104,841.04,20165
505084106,841.06,20176
505084107,841.07,20187
505085000,850,20198
505090000,900,20209
505090100,901,20220
505090200,902,20231
505090300,903,20242
505090400,904,20253
505090500,905,20264
505090600,906,20275
505090700,907,20286
505090800,908,20297
521,Kingston,20308
521000100,1,20319
521000200,2,20330
521000300,3,20341
521000400,4,20352
521000500,5,20363
521000600,6,20374
521000700,7,20385
521000800,8,20396
521000900,9,20407
521001000,10,20418
521001101,11.01,20429
521001102,11.02,20440
521001200,12,20451
521001300,13,20462
521001400,14,20473
521001500,15,20484
521010001,100.01,20495
521010002,100.02,20506
521010100,101,20517
521010200,102,20528
521010300,103,20539
521010400,104,20550
521010501,105.01,20561
521010502,105.02,20572
521010600,106,20583
521010700,107,20594
521010800,108,20605
521010900,109,20616
521011000,110,20627
521011101,111.01,20638
521011102,111.02,20649
521011203,112.03,20660
521011204,112.04,20671
521011205,112.05,20682
521011206,112.06,20693
521011207,112.07,20704
521011301,113.01,20715
521011302,113.02,20726
521020000,200,20737
522,Belleville,20748
522000100,1,20759
522000200,2,20770
522000300,3,20781
522000400,4,20792
522000500,5,20803
522000600,6,20814
522000700,7,20825
522000800,8,20836
522000900,9,20847
522001100,11,20858
522001200,12,20869
522001500,15,20880
522020000,200,20891
522020100,201,20902
522020200,202,20913
522030000,300,20924
522030100,301,20935
522030200,302,20946
522030300,303,20957
522030400,304,20968
522040000,400,20979
522040100,401,20990
522040200,402,21001
522040300,403,21012
522040400,404,21023
522040600,406,21034
522050000,500,21045
522050100,501,21056
522060000,600,21067
522070000,700,21078
529,Peterborough,21089
529000101,1.01,21100
529000102,1.02,21111
529000200,2,21122
529000300,3,21133
529000400,4,21144
529000500,5,21155
529000600,6,21166
529000700,7,21177
529000800,8,21188
529000901,9.01,21199
529000902,9.02,21210
529000903,9.03,21221
529000904,9.04,21232
529001000,10,21243
529001100,11,21254
529001200,12,21265
529001300,13,21276
529001400,14,21287
529010000,100,21298
529010100,101,21309
529010201,102.01,21320
529010203,102.03,21331
529010204,102.04,21342
529010300,103,21353
529010400,104,21364
529010501,105.01,21375
529010502,105.02,21386
529010600,106,21397
529020000,200,21408
529020100,201,21419
532,Oshawa,21430
532000100,1,21441
532000201,2.01,21452
532000202,2.02,21463
532000203,2.03,21474
532000301,3.01,21485
532000302,3.02,21496
532000401,4.01,21507
532000402,4.02,21518
532000500,5,21529
532000600,6,21540
532000700,7,21551
532000801,8.01,21562
532000802,8.02,21573
532000803,8.03,21584
532000805,8.05,21595
532000806,8.06,21606
532000807,8.07,21617
532000901,9.01,21628
532000902,9.02,21639
532000903,9.03,21650
532000904,9.04,21661
532000905,9.05,21672
532001000,10,21683
532001100,11,21694
532001201,12.01,21705
532001202,12.02,21716
532001300,13,21727
532001401,14.01,21738
532001402,14.02,21749
532001502,15.02,21760
532001503,15.03,21771
532001504,15.04,21782
532001601,16.01,21793
532001603,16.03,21804
532001604,16.04,21815
532010001,100.01,21826
532010002,100.02,21837
532010003,100.03,21848
532010102,101.02,21859
532010103,101.03,21870
532010104,101.04,21881
532010105,101.05,21892
532010106,101.06,21903
532010201,102.01,21914
532010202,102.02,21925
532010203,102.03,21936
532010300,103,21947
532010400,104,21958
532010503,105.03,21969
532010504,105.04,21980
532010505,105.05,21991
532010506,105.06,22002
532010507,105.07,22013
532010508,105.08,22024
532010509,105.09,22035
532010510,105.1,22046
532010512,105.12,22057
532010514,105.14,22068
532010515,105.15,22079
532010516,105.16,22090
532010517,105.17,22101
532020000,200,22112
532020101,201.01,22123
532020102,201.02,22134
532020204,202.04,22145
532020205,202.05,22156
532020208,202.08,22167
532020209,202.09,22178
532020211,202.11,22189
532020212,202.12,22200
532020213,202.13,22211
532020214,202.14,22222
532020215,202.15,22233
532020216,202.16,22244
532020217,202.17,22255
532020218,202.18,22266
532020301,203.01,22277
532020302,203.02,22288
532020303,203.03,22299
532020304,203.04,22310
532020400,204,22321
532020501,205.01,22332
532020502,205.02,22343
532020600,206,22354
535,Toronto,22365
535000100,1,22376
535000200,2,22387
535000300,3,22398
535000400,4,22409
535000500,5,22420
535000701,7.01,22431
535000702,7.02,22442
535000801,8.01,22453
535000802,8.02,22464
535000900,9,22475
535001001,10.01,22486
535001002,10.02,22497
535001100,11,22508
535001201,12.01,22519
535001203,12.03,22530
535001204,12.04,22541
535001301,13.01,22552
535001302,13.02,22563
535001400,14,22574
535001500,15,22585
535001600,16,22596
535001700,17,22607
535001800,18,22618
535001900,19,22629
535002000,20,22640
535002100,21,22651
535002200,22,22662
535002300,23,22673
535002400,24,22684
535002500,25,22695
535002600,26,22706
535002700,27,22717
535002801,28.01,22728
535002802,28.02,22739
535002900,29,22750
535003000,30,22761
535003100,31,22772
535003200,32,22783
535003300,33,22794
535003401,34.01,22805
535003402,34.02,22816
535003500,35,22827
535003600,36,22838
535003700,37,22849
535003800,38,22860
535003900,39,22871
535004000,40,22882
535004100,41,22893
535004200,42,22904
535004300,43,22915
535004400,44,22926
535004500,45,22937
535004600,46,22948
535004702,47.02,22959
535004703,47.03,22970
535004704,47.04,22981
535004800,48,22992
535004900,49,23003
535005001,50.01,23014
535005003,50.03,23025
535005004,50.04,23036
535005100,51,23047
535005200,52,23058
535005300,53,23069
535005400,54,23080
535005500,55,23091
535005600,56,23102
535005700,57,23113
535005800,58,23124
535005900,59,23135
535006000,60,23146
535006100,61,23157
535006201,62.01,23168
535006202,62.02,23179
535006303,63.03,23190
535006304,63.04,23201
535006305,63.05,23212
535006306,63.06,23223
535006400,64,23234
535006501,65.01,23245
535006502,65.02,23256
535006600,66,23267
535006700,67,23278
535006800,68,23289
535006900,69,23300
535007000,70,23311
535007100,71,23322
535007201,72.01,23333
535007202,72.02,23344
535007300,73,23355
535007400,74,23366
535007500,75,23377
535007600,76,23388
535007700,77,23399
535007800,78,23410
535007900,79,23421
535008001,80.01,23432
535008002,80.02,23443
535008100,81,23454
535008200,82,23465
535008300,83,23476
535008400,84,23487
535008500,85,23498
535008600,86,23509
535008700,87,23520
535008800,88,23531
535008900,89,23542
535009000,90,23553
535009101,91.01,23564
535009102,91.02,23575
535009200,92,23586
535009300,93,23597
535009400,94,23608
535009500,95,23619
535009601,96.01,23630
535009602,96.02,23641
535009701,97.01,23652
535009703,97.03,23663
535009704,97.04,23674
535009800,98,23685
535009900,99,23696
535010000,100,23707
535010100,101,23718
535010202,102.02,23729
535010203,102.03,23740
535010204,102.04,23751
535010205,102.05,23762
535010300,103,23773
535010400,104,23784
535010500,105,23795
535010600,106,23806
535010700,107,23817
535010800,108,23828
535010900,109,23839
535011000,110,23850
535011100,111,23861
535011200,112,23872
535011300,113,23883
535011400,114,23894
535011500,115,23905
535011600,116,23916
535011700,117,23927
535011800,118,23938
535011900,119,23949
535012000,120,23960
535012100,121,23971
535012200,122,23982
535012300,123,23993
535012400,124,24004
535012500,125,24015
535012600,126,24026
535012700,127,24037
535012802,128.02,24048
535012804,128.04,24059
535012805,128.05,24070
535012806,128.06,24081
535012900,129,24092
535013000,130,24103
535013100,131,24114
535013200,132,24125
535013300,133,24136
535013400,134,24147
535013500,135,24158
535013601,136.01,24169
535013602,136.02,24180
535013700,137,24191
535013800,138,24202
535013901,139.01,24213
535013902,139.02,24224
535014000,140,24235
535014101,141.01,24246
535014102,141.02,24257
535014200,142,24268
535015000,150,24279
535015100,151,24290
535015200,152,24301
535015300,153,24312
535015400,154,24323
535015500,155,24334
535015601,156.01,24345
535015602,156.02,24356
535015700,157,24367
535015800,158,24378
535015901,159.01,24389
535015902,159.02,24400
535016000,160,24411
535016100,161,24422
535016200,162,24433
535016300,163,24444
535016400,164,24455
535016500,165,24466
535016600,166,24477
535016701,167.01,24488
535016702,167.02,24499
535016800,168,24510
535016901,169.01,24521
535016902,169.02,24532
535017000,170,24543
535017100,171,24554
535017200,172,24565
535017300,173,24576
535017400,174,24587
535017501,175.01,24598
535017502,175.02,24609
535017600,176,24620
535018000,180,24631
535018101,181.01,24642
535018102,181.02,24653
535018200,182,24664
535018301,183.01,24675
535018302,183.02,24686
535018401,184.01,24697
535018402,184.02,24708
535018501,185.01,24719
535018502,185.02,24730
535018600,186,24741
535018700,187,24752
535018800,188,24763
535018900,189,24774
535019001,190.01,24785
535019002,190.02,24796
535019100,191,24807
535019200,192,24818
535019300,193,24829
535019401,194.01,24840
535019402,194.02,24851
535019403,194.03,24862
535019404,194.04,24873
535019501,195.01,24884
535019502,195.02,24895
535019601,196.01,24906
535019602,196.02,24917
535020001,200.01,24928
535020002,200.02,24939
535020100,201,24950
535020200,202,24961
535020300,203,24972
535020400,204,24983
535020601,206.01,24994
535020602,206.02,25005
535020700,207,25016
535020800,208,25027
535020900,209,25038
535021001,210.01,25049
535021002,210.02,25060
535021100,211,25071
535021200,212,25082
535021301,213.01,25093
535021302,213.02,25104
535021400,214,25115
535021500,215,25126
535021600,216,25137
535021700,217,25148
535021800,218,25159
535021900,219,25170
535022000,220,25181
535022101,221.01,25192
535022102,221.02,25203
535022201,222.01,25214
535022202,222.02,25225
535022301,223.01,25236
535022302,223.02,25247
535022400,224,25258
535022501,225.01,25269
535022502,225.02,25280
535022600,226,25291
535022700,227,25302
535022800,228,25313
535022900,229,25324
535023001,230.01,25335
535023002,230.02,25346
535023100,231,25357
535023200,232,25368
535023300,233,25379
535023400,234,25390
535023501,235.01,25401
535023502,235.02,25412
535023601,236.01,25423
535023602,236.02,25434
535023701,237.01,25445
535023702,237.02,25456
535023703,237.03,25467
535023801,238.01,25478
535023802,238.02,25489
535023900,239,25500
535024001,240.01,25511
535024002,240.02,25522
535024100,241,25533
535024200,242,25544
535024301,243.01,25555
535024302,243.02,25566
535024401,244.01,25577
535024402,244.02,25588
535024500,245,25599
535024600,246,25610
535024701,247.01,25621
535024702,247.02,25632
535024802,248.02,25643
535024803,248.03,25654
535024804,248.04,25665
535024805,248.05,25676
535024901,249.01,25687
535024903,249.03,25698
535024904,249.04,25709
535024905,249.05,25720
535025001,250.01,25731
535025002,250.02,25742
535025004,250.04,25753
535025005,250.05,25764
535026001,260.01,25775
535026004,260.04,25786
535026005,260.05,25797
535026006,260.06,25808
535026007,260.07,25819
535026100,261,25830
535026201,262.01,25841
535026202,262.02,25852
535026302,263.02,25863
535026303,263.03,25874
535026304,263.04,25885
535026400,264,25896
535026500,265,25907
535026600,266,25918
535026700,267,25929
535026800,268,25940
535026901,269.01,25951
535026902,269.02,25962
535027001,270.01,25973
535027002,270.02,25984
535027101,271.01,25995
535027102,271.02,26006
535027201,272.01,26017
535027202,272.02,26028
535027301,273.01,26039
535027302,273.02,26050
535027401,274.01,26061
535027402,274.02,26072
535027500,275,26083
535027601,276.01,26094
535027602,276.02,26105
535027700,277,26116
535027800,278,26127
535027901,279.01,26138
535027902,279.02,26149
535028000,280,26160
535028101,281.01,26171
535028102,281.02,26182
535028200,282,26193
535028301,283.01,26204
535028302,283.02,26215
535028400,284,26226
535028500,285,26237
535028600,286,26248
535028702,287.02,26259
535028703,287.03,26270
535028704,287.04,26281
535028800,288,26292
535028900,289,26303
535029001,290.01,26314
535029002,290.02,26325
535029102,291.02,26336
535029103,291.03,26347
535029104,291.04,26358
535029200,292,26369
535029300,293,26380
535029401,294.01,26391
535029402,294.02,26402
535029500,295,26413
535029600,296,26424
535029701,297.01,26435
535029702,297.02,26446
535029800,298,26457
535029901,299.01,26468
535029902,299.02,26479
535030000,300,26490
535030101,301.01,26501
535030103,301.03,26512
535030104,301.04,26523
535030201,302.01,26534
535030202,302.02,26545
535030203,302.03,26556
535030300,303,26567
535030401,304.01,26578
535030402,304.02,26589
535030403,304.03,26600
535030404,304.04,26611
535030405,304.05,26622
535030406,304.06,26633
535030501,305.01,26644
535030503,305.03,26655
535030504,305.04,26666
535030601,306.01,26677
535030602,306.02,26688
535030703,307.03,26699
535030704,307.04,26710
535030705,307.05,26721
535030706,307.06,26732
535030707,307.07,26743
535030802,308.02,26754
535030803,308.03,26765
535030804,308.04,26776
535030900,309,26787
535031001,310.01,26798
535031002,310.02,26809
535031102,311.02,26820
535031103,311.03,26831
535031104,311.04,26842
535031105,311.05,26853
535031106,311.06,26864
535031202,312.02,26875
535031203,312.03,26886
535031204,312.04,26897
535031205,312.05,26908
535031206,312.06,26919
535031207,312.07,26930
535031300,313,26941
535031401,314.01,26952
535031402,314.02,26963
535031501,315.01,26974
535031502,315.02,26985
535031503,315.03,26996
535031601,316.01,27007
535031603,316.03,27018
535031604,316.04,27029
535031605,316.05,27040
535031606,316.06,27051
535031702,317.02,27062
535031703,317.03,27073
535031704,317.04,27084
535031705,317.05,27095
535031800,318,27106
535031900,319,27117
535032001,320.01,27128
535032002,320.02,27139
535032101,321.01,27150
535032102,321.02,27161
535032201,322.01,27172
535032202,322.02,27183
535032301,323.01,27194
535032302,323.02,27205
535032401,324.01,27216
535032402,324.02,27227
535032403,324.03,27238
535032405,324.05,27249
535032406,324.06,27260
535033000,330,27271
535033101,331.01,27282
535033103,331.03,27293
535033104,331.04,27304
535033200,332,27315
535033300,333,27326
535033400,334,27337
535033500,335,27348
535033600,336,27359
535033701,337.01,27370
535033702,337.02,27381
535033800,338,27392
535033900,339,27403
535034000,340,27414
535034102,341.02,27425
535034103,341.03,27436
535034104,341.04,27447
535034200,342,27458
535034300,343,27469
535034401,344.01,27480
535034402,344.02,27491
535034500,345,27502
535034601,346.01,27513
535034602,346.02,27524
535034700,347,27535
535034800,348,27546
535034900,349,27557
535035000,350,27568
535035101,351.01,27579
535035102,351.02,27590
535035200,352,27601
535035302,353.02,27612
535035303,353.03,27623
535035304,353.04,27634
535035400,354,27645
535035502,355.02,27656
535035504,355.04,27667
535035505,355.05,27678
535035506,355.06,27689
535035600,356,27700
535035701,357.01,27711
535035702,357.02,27722
535035801,358.01,27733
535035802,358.02,27744
535035803,358.03,27755
535035900,359,27766
535036000,360,27777
535036101,361.01,27788
535036102,361.02,27799
535036201,362.01,27810
535036202,362.02,27821
535036203,362.03,27832
535036204,362.04,27843
535036302,363.02,27854
535036304,363.04,27865
535036305,363.05,27876
535036306,363.06,27887
535036307,363.07,27898
535036401,364.01,27909
535036402,364.02,27920
535036500,365,27931
535036600,366,27942
535036701,367.01,27953
535036702,367.02,27964
535036801,368.01,27975
535036802,368.02,27986
535036900,369,27997
535037001,370.01,28008
535037002,370.02,28019
535037003,370.03,28030
535037100,371,28041
535037200,372,28052
535037300,373,28063
535037401,374.01,28074
535037402,374.02,28085
535037403,374.03,28096
535037501,375.01,28107
535037502,375.02,28118
535037503,375.03,28129
535037504,375.04,28140
535037505,375.05,28151
535037601,376.01,28162
535037602,376.02,28173
535037604,376.04,28184
535037605,376.05,28195
535037606,376.06,28206
535037608,376.08,28217
535037609,376.09,28228
535037611,376.11,28239
535037612,376.12,28250
535037613,376.13,28261
535037614,376.14,28272
535037615,376.15,28283
535037616,376.16,28294
535037701,377.01,28305
535037702,377.02,28316
535037703,377.03,28327
535037704,377.04,28338
535037706,377.06,28349
535037707,377.07,28360
535037802,378.02,28371
535037803,378.03,28382
535037804,378.04,28393
535037805,378.05,28404
535037806,378.06,28415
535037807,378.07,28426
535037808,378.08,28437
535037811,378.11,28448
535037812,378.12,28459
535037814,378.14,28470
535037816,378.16,28481
535037817,378.17,28492
535037818,378.18,28503
535037819,378.19,28514
535037820,378.2,28525
535037821,378.21,28536
535037822,378.22,28547
535037823,378.23,28558
535037824,378.24,28569
535037825,378.25,28580
535037826,378.26,28591
535037827,378.27,28602
535037828,378.28,28613
535040002,400.02,28624
535040003,400.03,28635
535040004,400.04,28646
535040006,400.06,28657
535040007,400.07,28668
535040008,400.08,28679
535040011,400.11,28690
535040012,400.12,28701
535040013,400.13,28712
535040014,400.14,28723
535040015,400.15,28734
535040016,400.16,28745
535040017,400.17,28756
535040018,400.18,28767
535040019,400.19,28778
535040020,400.2,28789
535040021,400.21,28800
535040022,400.22,28811
535040023,400.23,28822
535040104,401.04,28833
535040105,401.05,28844
535040106,401.06,28855
535040107,401.07,28866
535040108,401.08,28877
535040109,401.09,28888
535040110,401.1,28899
535040111,401.11,28910
535040113,401.13,28921
535040114,401.14,28932
535040115,401.15,28943
535040117,401.17,28954
535040118,401.18,28965
535040119,401.19,28976
535040120,401.2,28987
535040121,401.21,28998
535040122,401.22,29009
535040123,401.23,29020
535040201,402.01,29031
535040202,402.02,29042
535040203,402.03,29053
535040204,402.04,29064
535040205,402.05,29075
535040206,402.06,29086
535040207,402.07,29097
535040208,402.08,29108
535040209,402.09,29119
535040210,402.1,29130
535040212,402.12,29141
535040213,402.13,29152
535040301,403.01,29163
535040304,403.04,29174
535040305,403.05,29185
535040307,403.07,29196
535040309,403.09,29207
535040310,403.1,29218
535040311,403.11,29229
535040312,403.12,29240
535040313,403.13,29251
535040314,403.14,29262
535040315,403.15,29273
535040316,403.16,29284
535041002,410.02,29295
535041003,410.03,29306
535041004,410.04,29317
535041005,410.05,29328
535041007,410.07,29339
535041009,410.09,29350
535041010,410.1,29361
535041011,410.11,29372
535041012,410.12,29383
535041013,410.13,29394
535041014,410.14,29405
535041015,410.15,29416
535041101,411.01,29427
535041104,411.04,29438
535041107,411.07,29449
535041108,411.08,29460
535041109,411.09,29471
535041112,411.12,29482
535041115,411.15,29493
535041116,411.16,29504
535041117,411.17,29515
535041118,411.18,29526
535041119,411.19,29537
535041121,411.21,29548
535041122,411.22,29559
535041123,411.23,29570
535041124,411.24,29581
535041125,411.25,29592
535041126,411.26,29603
535041127,411.27,29614
535041128,411.28,29625
535041129,411.29,29636
535041130,411.3,29647
535041201,412.01,29658
535041202,412.02,29669
535041204,412.04,29680
535041206,412.06,29691
535041208,412.08,29702
535041210,412.1,29713
535041211,412.11,29724
535041212,412.12,29735
535041213,412.13,29746
535041214,412.14,29757
535041215,412.15,29768
535041218,412.18,29779
535041219,412.19,29790
535041220,412.2,29801
535041222,412.22,29812
535041224,412.24,29823
535041225,412.25,29834
535041226,412.26,29845
535041301,413.01,29856
535041302,413.02,29867
535042003,420.03,29878
535042005,420.05,29889
535042006,420.06,29900
535042008,420.08,29911
535042009,420.09,29922
535042010,420.1,29933
535042011,420.11,29944
535042013,420.13,29955
535042014,420.14,29966
535042015,420.15,29977
535042101,421.01,29988
535042104,421.04,29999
535042105,421.05,30010
535042106,421.06,30021
535042107,421.07,30032
535042202,422.02,30043
535042203,422.03,30054
535042204,422.04,30065
535042205,422.05,30076
535042206,422.06,30087
535042301,423.01,30098
535042302,423.02,30109
535042404,424.04,30120
535042405,424.05,30131
535042407,424.07,30142
535042408,424.08,30153
535042409,424.09,30164
535042410,424.1,30175
535042411,424.11,30186
535042413,424.13,30197
535042414,424.14,30208
535042415,424.15,30219
535042416,424.16,30230
535043003,430.03,30241
535043005,430.05,30252
535043006,430.06,30263
535043007,430.07,30274
535043008,430.08,30285
535043101,431.01,30296
535043102,431.02,30307
